x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain,pattern_id
363874.918068,6592021.589991,B_073_070,730.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.009,0.0243,0.56,46.1,20.2,7.43,131.2,63.5,hard,0.5,0.34,0.13,168.6,0.0,0.75,0.85,0.8,1.08,125,False,-30.797073369748,121.577174025951,propylitic_volcanics,propylitic_halo,waste,background,
363884.918068,6592021.589991,B_074_070,740.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.008,0.0216,0.53,45.2,21.29,7.36,135.1,65.0,hard,0.78,0.26,0.49,173.1,0.0,0.74,0.84,0.77,1.08,125,False,-30.797074516881,121.577278522182,propylitic_volcanics,propylitic_halo,waste,background,
363894.918068,6592021.589991,B_075_070,750.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.008,0.022,0.5,44.0,21.75,7.89,130.3,64.6,hard,0.62,0.34,0.35,177.7,0.0,0.75,0.84,0.77,1.15,135,False,-30.797075663929,121.577383018418,propylitic_volcanics,propylitic_halo,waste,background,
363904.918068,6592021.589991,B_076_070,760.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.007,0.0198,0.46,43.2,21.42,6.75,140.9,66.8,hard,0.38,0.59,0.48,182.5,0.0,0.75,0.83,0.8,1.14,135,False,-30.797076810893,121.577487514661,propylitic_volcanics,propylitic_halo,waste,background,
363914.918068,6592021.589991,B_077_070,770.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.007,0.0184,0.42,44.2,19.33,7.16,129.3,60.1,hard,0.48,0.53,0.67,187.3,0.0,0.74,0.84,0.79,1.12,135,False,-30.797077957773,121.577592010909,propylitic_volcanics,propylitic_halo,waste,background,
363924.918068,6592021.589991,B_078_070,780.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.006,0.0171,0.39,43.6,19.65,8.2,116.9,58.1,hard,0.28,0.33,0.76,184.8,0.0,0.75,0.83,0.79,1.08,140,False,-30.797079104569,121.577696507164,propylitic_volcanics,propylitic_halo,waste,background,
363934.918068,6592021.589991,B_079_070,790.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.005,0.0167,0.37,45.3,20.71,6.96,137.7,61.9,hard,0.73,0.27,0.87,182.3,0.0,0.74,0.84,0.77,1.15,125,False,-30.79708025128,121.577801003424,propylitic_volcanics,propylitic_halo,waste,background,
363944.918068,6592021.589991,B_080_070,800.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.005,0.0163,0.38,44.5,20.53,6.48,127.1,68.7,hard,0.36,0.22,1.15,179.7,0.0,0.74,0.82,0.78,1.09,135,False,-30.797081397908,121.577905499691,propylitic_volcanics,propylitic_halo,waste,background,
363954.918068,6592021.589991,B_081_070,810.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.005,0.0157,0.37,44.7,20.51,6.33,139.4,63.8,hard,0.38,0.27,1.03,177.1,0.0,0.75,0.83,0.78,1.13,130,False,-30.797082544451,121.578009995963,propylitic_volcanics,propylitic_halo,waste,background,
363964.918068,6592021.589991,B_082_070,820.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.005,0.0155,0.37,43.0,20.66,7.17,136.3,67.1,hard,0.37,0.29,0.88,174.5,0.0,0.74,0.83,0.76,1.11,130,False,-30.79708369091,121.578114492242,propylitic_volcanics,propylitic_halo,waste,background,
363974.918068,6592021.589991,B_083_070,830.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.005,0.0151,0.34,42.5,21.37,7.53,139.2,56.3,hard,0.63,0.41,1.09,171.8,0.0,0.75,0.83,0.79,1.1,125,False,-30.797084837285,121.578218988526,propylitic_volcanics,propylitic_halo,waste,background,
363984.918068,6592021.589991,B_084_070,840.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.005,0.0151,0.35,44.7,20.85,7.3,138.6,64.6,hard,0.55,0.36,0.75,169.0,0.0,0.74,0.82,0.78,1.17,120,False,-30.797085983576,121.578323484816,propylitic_volcanics,propylitic_halo,waste,background,
363184.918068,6592031.589991,B_004_071,40.0,260.0,200.0,185.0,RL185-200,waste,transition,2.6,0.029,0.0951,1.15,53.0,17.73,6.47,100.7,52.7,medium,0.73,0.19,1.7,169.0,0.0,0.75,0.74,0.74,0.95,145,True,-30.796903807386,121.569965136156,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363194.918068,6592031.589991,B_005_071,50.0,260.0,200.0,185.0,RL185-200,waste,transition,2.62,0.03,0.0974,1.2,49.5,18.22,6.16,98.8,49.4,medium,0.78,0.33,1.49,164.5,0.0,0.75,0.72,0.75,0.92,145,True,-30.796904960324,121.570069631875,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363204.918068,6592031.589991,B_006_071,60.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.03,0.098,1.16,52.7,18.89,6.19,109.3,59.1,hard,0.67,0.3,1.58,159.8,0.0,0.75,0.73,0.76,0.98,145,True,-30.796906113178,121.570174127599,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363214.918068,6592031.589991,B_007_071,70.0,260.0,200.0,185.0,RL185-200,waste,transition,2.61,0.028,0.0888,1.08,51.9,18.55,6.06,98.5,50.8,medium,0.49,0.29,1.38,155.1,0.0,0.75,0.75,0.77,0.94,140,True,-30.796907265947,121.57027862333,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363224.918068,6592031.589991,B_008_071,80.0,260.0,200.0,185.0,RL185-200,waste,transition,2.6,0.03,0.098,1.16,49.2,17.97,6.3,86.5,55.8,medium,0.6,0.18,1.5,150.3,0.0,0.74,0.74,0.75,0.93,150,True,-30.796908418633,121.570383119066,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363234.918068,6592031.589991,B_009_071,90.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.03,0.1008,1.19,50.0,18.15,6.0,108.4,49.5,medium,0.86,0.39,1.38,145.3,0.0,0.74,0.75,0.76,1.02,145,True,-30.796909571234,121.570487614809,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363244.918068,6592031.589991,B_010_071,100.0,260.0,200.0,185.0,RL185-200,waste,transition,2.62,0.032,0.098,1.15,52.6,18.25,6.38,88.8,59.5,medium,0.81,0.18,1.39,140.3,0.0,0.75,0.73,0.75,0.89,155,True,-30.796910723751,121.570592110558,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363254.918068,6592031.589991,B_011_071,110.0,260.0,200.0,185.0,RL185-200,waste,transition,2.61,0.031,0.0997,1.18,54.0,18.46,6.12,101.0,52.9,medium,0.7,0.3,1.12,135.1,0.0,0.75,0.74,0.77,0.96,150,True,-30.796911876184,121.570696606312,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363264.918068,6592031.589991,B_012_071,120.0,260.0,200.0,185.0,RL185-200,waste,transition,2.59,0.031,0.1043,1.17,52.4,18.24,6.28,117.3,59.4,hard,0.64,0.2,1.29,129.9,0.0,0.75,0.73,0.77,0.99,145,True,-30.796913028532,121.570801102073,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363274.918068,6592031.589991,B_013_071,130.0,260.0,200.0,185.0,RL185-200,waste,transition,2.6,0.03,0.1111,1.2,50.1,18.73,5.96,97.9,62.4,medium,0.97,0.28,0.92,124.6,0.0,0.75,0.76,0.76,0.98,145,True,-30.796914180797,121.57090559784,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363284.918068,6592031.589991,B_014_071,140.0,260.0,200.0,185.0,RL185-200,waste,transition,2.59,0.031,0.1048,1.15,51.5,17.96,5.87,103.2,50.9,medium,0.86,0.35,1.01,119.1,0.0,0.75,0.75,0.75,0.97,145,True,-30.796915332977,121.571010093612,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363294.918068,6592031.589991,B_015_071,150.0,260.0,200.0,185.0,RL185-200,waste,transition,2.6,0.031,0.1111,1.22,51.1,18.58,5.9,105.3,49.9,medium,0.65,0.29,1.12,113.6,0.0,0.75,0.75,0.77,0.97,145,True,-30.796916485073,121.571114589391,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363304.918068,6592031.589991,B_016_071,160.0,260.0,200.0,185.0,RL185-200,waste,transition,2.62,0.031,0.1123,1.17,51.0,18.97,6.39,97.3,52.1,medium,0.66,0.49,1.26,108.0,0.0,0.75,0.74,0.76,0.92,150,True,-30.796917637085,121.571219085176,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363314.918068,6592031.589991,B_017_071,170.0,260.0,200.0,185.0,RL185-200,waste,transition,2.6,0.031,0.1146,1.17,51.5,17.79,5.47,106.3,54.9,hard,0.93,0.32,0.9,102.3,0.0,0.75,0.73,0.76,0.94,140,True,-30.796918789012,121.571323580966,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363324.918068,6592031.589991,B_018_071,180.0,260.0,200.0,185.0,RL185-200,waste,transition,2.59,0.032,0.1168,1.22,50.8,18.35,6.87,102.6,56.3,hard,1.11,0.43,1.07,96.6,0.0,0.74,0.75,0.75,0.93,145,True,-30.796919940856,121.571428076763,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363334.918068,6592031.589991,B_019_071,190.0,260.0,200.0,185.0,RL185-200,waste,transition,2.59,0.034,0.1237,1.24,52.2,18.56,6.03,99.5,64.0,medium,0.68,0.59,1.11,90.7,0.0,0.75,0.74,0.77,0.98,150,False,-30.796921092615,121.571532572566,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363344.918068,6592031.589991,B_020_071,200.0,260.0,200.0,185.0,RL185-200,waste,transition,2.64,0.034,0.118,1.24,50.5,18.54,6.94,102.7,48.1,medium,0.84,0.4,0.79,84.8,0.0,0.75,0.74,0.77,0.97,145,False,-30.79692224429,121.571637068375,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363354.918068,6592031.589991,B_021_071,210.0,260.0,200.0,185.0,RL185-200,waste,transition,2.59,0.036,0.1249,1.28,52.1,19.02,6.33,100.7,57.2,medium,0.86,0.54,0.75,75.8,0.0,0.75,0.76,0.76,0.93,145,False,-30.796923395881,121.57174156419,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363364.918068,6592031.589991,B_022_071,220.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.035,0.126,1.29,51.7,18.56,6.74,105.1,58.5,hard,0.99,0.49,0.65,65.9,0.0,0.75,0.74,0.76,0.96,140,False,-30.796924547388,121.571846060011,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363374.918068,6592031.589991,B_023_071,230.0,260.0,200.0,185.0,RL185-200,waste,transition,2.67,0.037,0.1392,1.39,50.0,18.72,5.94,106.0,56.8,hard,1.01,0.44,0.7,56.0,0.0,0.74,0.74,0.78,0.95,145,False,-30.79692569881,121.571950555837,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363384.918068,6592031.589991,B_024_071,240.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.036,0.1369,1.41,52.9,19.1,6.73,111.7,59.1,hard,0.75,0.45,0.8,46.1,0.0,0.75,0.73,0.79,1.01,145,False,-30.796926850148,121.57205505167,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363394.918068,6592031.589991,B_025_071,250.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.48,0.037,0.106,1.22,55.1,16.25,5.11,80.3,45.6,medium,0.58,0.69,2.24,36.2,0.0,0.75,0.53,0.67,0.75,160,False,-30.796928001402,121.572159547509,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363404.918068,6592031.589991,B_026_071,260.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.45,0.037,0.1121,1.29,57.0,16.45,5.14,63.8,39.1,medium,0.62,0.44,2.13,26.3,0.0,0.75,0.51,0.67,0.68,170,True,-30.796929152572,121.572264043354,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363414.918068,6592031.589991,B_027_071,270.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.42,0.032,0.1042,1.17,59.3,16.76,4.63,52.4,29.5,soft,0.63,0.97,2.85,16.3,0.0,0.75,0.5,0.64,0.61,170,True,-30.796930303658,121.572368539205,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363424.918068,6592031.589991,B_028_071,280.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.39,0.031,0.1,1.16,61.3,14.53,4.11,37.9,18.0,soft,0.79,0.62,4.0,6.4,0.0,0.73,0.49,0.6,0.58,190,True,-30.79693145466,121.572473035062,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363434.918068,6592031.589991,B_029_071,290.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.48,0.033,0.1066,1.24,60.5,14.63,3.81,25.7,18.0,soft,0.59,0.69,3.81,3.5,0.0,0.72,0.49,0.62,0.52,190,True,-30.796932605577,121.572577530925,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363444.918068,6592031.589991,B_030_071,300.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.47,0.037,0.1157,1.36,57.2,15.3,4.58,46.8,19.2,soft,1.11,0.65,3.06,13.4,0.0,0.72,0.5,0.63,0.64,185,True,-30.79693375641,121.572682026794,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363454.918068,6592031.589991,B_031_071,310.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.42,0.037,0.1109,1.35,57.3,14.73,4.75,33.7,23.2,soft,0.8,0.63,3.13,18.1,0.0,0.73,0.51,0.63,0.57,180,True,-30.796934907159,121.572786522669,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363464.918068,6592031.589991,B_032_071,320.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.4,0.034,0.1079,1.28,61.8,15.57,3.81,33.0,23.7,soft,0.87,0.76,3.6,12.1,0.0,0.72,0.49,0.59,0.54,180,True,-30.796936057824,121.57289101855,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363474.918068,6592031.589991,B_033_071,330.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.38,0.042,0.1424,1.32,60.8,14.2,3.98,31.0,18.0,soft,0.86,0.67,3.96,6.1,0.0,0.71,0.46,0.6,0.52,190,True,-30.796937208404,121.572995514437,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault,
363484.918068,6592031.589991,B_034_071,340.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.42,0.023,0.1003,0.85,58.6,15.83,3.62,40.4,18.0,soft,0.69,0.7,4.39,0.2,0.0,0.7,0.43,0.57,0.58,180,True,-30.7969383589,121.57310001033,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault,
363494.918068,6592031.589991,B_035_071,350.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.51,0.003,0.0052,0.11,55.0,16.88,5.21,53.5,18.0,soft,0.7,0.62,4.21,5.6,0.0,0.68,0.41,0.59,0.68,170,True,-30.796939509312,121.573204506229,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault,
363504.918068,6592031.589991,B_036_071,360.0,260.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.007,0.0154,0.44,56.3,16.21,4.63,55.2,18.1,soft,0.65,0.6,3.86,11.4,0.0,0.7,0.46,0.6,0.67,180,True,-30.79694065964,121.573309002134,propylitic_volcanics,propylitic_halo,waste,secondary_fault,
363514.918068,6592031.589991,B_037_071,370.0,260.0,200.0,185.0,RL185-200,waste,transition,2.56,0.028,0.1174,1.2,55.0,16.87,5.54,77.9,34.9,soft,0.84,0.69,1.59,17.1,0.0,0.72,0.68,0.74,0.84,160,True,-30.796941809884,121.573413498045,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363524.918068,6592031.589991,B_038_071,380.0,260.0,200.0,185.0,RL185-200,waste,transition,2.58,0.03,0.1306,1.31,53.9,17.73,6.12,71.7,46.4,medium,0.88,0.81,0.73,22.7,0.0,0.74,0.73,0.74,0.79,150,True,-30.796942960044,121.573517993962,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363534.918068,6592031.589991,B_039_071,390.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.031,0.1334,1.34,53.2,18.74,5.92,96.5,57.8,medium,0.73,0.75,0.63,28.3,0.0,0.74,0.74,0.76,0.93,145,True,-30.796944110119,121.573622489885,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363544.918068,6592031.589991,B_040_071,400.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.031,0.1317,1.32,51.6,17.93,5.86,100.9,56.9,medium,0.83,0.9,0.08,33.7,0.0,0.75,0.73,0.76,0.92,135,False,-30.79694526011,121.573726985814,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363554.918068,6592031.589991,B_041_071,410.0,260.0,200.0,185.0,RL185-200,waste,transition,2.63,0.034,0.1351,1.4,53.2,18.34,5.88,100.4,57.1,medium,0.74,0.87,0.3,39.0,0.0,0.75,0.75,0.78,0.98,145,False,-30.796946410017,121.573831481749,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363564.918068,6592031.589991,B_042_071,420.0,260.0,200.0,185.0,RL185-200,waste,transition,2.68,0.032,0.1317,1.34,51.3,18.56,5.9,117.3,58.6,hard,0.81,0.76,0.2,44.3,0.0,0.75,0.76,0.78,1.01,140,False,-30.79694755984,121.57393597769,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363574.918068,6592031.589991,B_043_071,430.0,260.0,200.0,185.0,RL185-200,waste,transition,2.64,0.031,0.1351,1.36,51.6,19.36,6.47,94.9,60.7,medium,0.8,0.95,0.36,49.4,0.0,0.75,0.75,0.78,0.9,150,False,-30.796948709578,121.574040473637,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363584.918068,6592031.589991,B_044_071,440.0,260.0,200.0,185.0,RL185-200,waste,transition,2.6,0.032,0.1317,1.32,53.3,19.49,6.19,103.8,58.0,hard,0.9,0.71,0.27,54.5,0.0,0.75,0.73,0.78,0.96,150,False,-30.796949859233,121.57414496959,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363594.918068,6592031.589991,B_045_071,450.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.032,0.1484,1.43,46.8,19.08,7.25,123.2,63.2,hard,0.82,0.9,0.08,59.4,0.0,0.75,0.87,0.8,1.03,140,False,-30.796951008803,121.574249465549,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363604.918068,6592031.589991,B_046_071,460.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.032,0.1441,1.43,46.7,18.99,6.42,131.4,63.3,hard,0.79,0.73,0.08,64.3,0.0,0.75,0.87,0.78,1.1,135,False,-30.796952158289,121.574353961514,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363614.918068,6592031.589991,B_047_071,470.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.031,0.15,1.42,46.5,18.38,6.93,127.2,63.2,hard,0.82,0.87,0.08,69.1,0.0,0.75,0.87,0.79,1.06,140,False,-30.796953307691,121.574458457485,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363624.918068,6592031.589991,B_048_071,480.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.031,0.1484,1.43,45.3,19.72,6.91,124.4,69.2,hard,0.82,0.82,0.08,73.7,0.0,0.75,0.88,0.8,1.02,140,False,-30.796954457008,121.574562953462,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363634.918068,6592031.589991,B_049_071,490.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.032,0.1387,1.4,47.0,20.25,7.18,130.3,57.1,hard,1.01,0.79,0.08,78.3,0.0,0.75,0.88,0.78,1.13,140,False,-30.796955606242,121.574667449445,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363644.918068,6592031.589991,B_050_071,500.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.032,0.1403,1.41,45.5,19.84,6.84,121.2,74.7,hard,1.17,0.83,0.08,82.7,0.0,0.75,0.86,0.77,1.09,140,False,-30.796956755391,121.574771945434,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363654.918068,6592031.589991,B_051_071,510.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.032,0.1414,1.41,45.9,18.51,6.35,117.2,55.5,hard,0.78,0.75,0.08,87.1,0.0,0.75,0.87,0.78,1.02,135,False,-30.796957904456,121.574876441429,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363664.918068,6592031.589991,B_052_071,520.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.032,0.1338,1.4,44.4,19.35,6.22,120.3,59.3,hard,1.03,0.73,0.08,91.4,0.0,0.75,0.85,0.77,1.06,145,False,-30.796959053437,121.57498093743,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363674.918068,6592031.589991,B_053_071,530.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.031,0.1306,1.37,46.5,19.23,6.59,125.2,67.6,hard,0.72,0.85,0.08,95.7,0.0,0.75,0.88,0.79,1.06,135,False,-30.796960202333,121.575085433437,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363684.918068,6592031.589991,B_054_071,540.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.031,0.1333,1.4,46.3,20.11,6.57,120.1,65.3,hard,0.73,0.84,0.08,99.9,0.0,0.75,0.87,0.79,1.03,130,False,-30.796961351146,121.575189929451,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363694.918068,6592031.589991,B_055_071,550.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.031,0.1214,1.34,46.8,18.96,6.27,108.2,66.1,hard,0.67,0.87,0.08,104.0,0.0,0.75,0.86,0.81,1.02,140,False,-30.796962499874,121.57529442547,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363704.918068,6592031.589991,B_056_071,560.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.031,0.123,1.38,46.6,20.0,7.25,122.6,66.0,hard,0.68,0.85,0.08,108.0,0.0,0.75,0.88,0.78,1.06,145,False,-30.796963648518,121.575398921495,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363714.918068,6592031.589991,B_057_071,570.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.66,0.029,0.1214,1.34,47.5,19.01,6.45,122.3,57.5,hard,0.67,0.89,0.08,112.0,0.0,0.75,0.86,0.79,1.06,135,False,-30.796964797078,121.575503417526,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363724.918068,6592031.589991,B_058_071,580.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.029,0.1176,1.28,47.0,20.46,6.01,125.7,61.4,hard,0.65,0.73,0.08,116.0,0.0,0.75,0.87,0.77,1.04,140,False,-30.796965945553,121.575607913563,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363734.918068,6592031.589991,B_059_071,590.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.028,0.1139,1.28,47.9,19.19,6.77,120.3,60.3,hard,0.9,0.72,0.08,120.0,0.0,0.75,0.88,0.77,1.05,135,False,-30.796967093945,121.575712409606,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363744.918068,6592031.589991,B_060_071,600.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.027,0.1144,1.27,46.2,18.85,6.55,118.7,62.7,hard,0.93,0.8,0.08,123.9,0.0,0.75,0.88,0.75,1.02,135,False,-30.796968242252,121.575816905655,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363754.918068,6592031.589991,B_061_071,610.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.026,0.1063,1.17,46.9,19.2,7.07,110.6,67.4,hard,0.82,0.51,0.13,127.8,0.0,0.75,0.89,0.78,1.02,140,False,-30.796969390475,121.57592140171,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363764.918068,6592031.589991,B_062_071,620.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.027,0.1031,1.18,46.5,18.8,6.73,123.8,64.3,hard,0.73,0.76,0.08,131.7,0.0,0.75,0.87,0.78,1.07,135,False,-30.796970538614,121.576025897771,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363774.918068,6592031.589991,B_063_071,630.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.66,0.025,0.0999,1.13,45.2,19.89,6.5,121.4,66.1,hard,0.55,0.72,0.08,135.6,0.0,0.75,0.87,0.81,1.03,135,False,-30.796971686669,121.576130393838,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363784.918068,6592031.589991,B_064_071,640.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.024,0.0993,1.12,48.1,19.12,6.3,121.1,55.8,hard,0.55,0.48,0.08,139.6,0.0,0.75,0.86,0.79,1.03,140,False,-30.796972834639,121.576234889911,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363794.918068,6592031.589991,B_065_071,650.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.012,0.0302,0.75,48.5,20.07,7.41,134.0,64.7,hard,0.96,0.48,0.08,143.6,0.0,0.75,0.87,0.77,1.07,130,False,-30.796973982525,121.57633938599,propylitic_volcanics,propylitic_halo,waste,background,
363804.918068,6592031.589991,B_066_071,660.0,260.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.008,0.019,0.5,42.1,21.37,7.37,140.8,65.2,hard,0.51,0.44,0.14,147.6,0.0,0.75,0.83,0.77,1.15,130,False,-30.796975130327,121.576443882075,propylitic_volcanics,propylitic_halo,waste,background,
