particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk,dx_m,dy_m,horizontal_displacement_m,throw_model_m,direction_x,direction_y,nearest_hole_index,nearest_hole_id_model,model_burden_m,model_spacing_m,model_energy_density_mj_m3,model_firing_time_ms,model_front_relief_norm,model_depth_fraction_from_top,model_back_relief_norm,model_row_throw_factor,model_face_factor,model_toe_factor,model_face_row_throw_multiplier,model_face_row_vertical_damping,model_lateral_spread_multiplier,model_depth_factor,model_vertical_heave_m,post_x,post_y,post_volume_m3,topo_i,topo_j,post_z,post_floor_z_m,post_surface_z_m,post_muckpile_height_m
7084,886,4,363494.942738142,6591704.558971153,191.5625,0.17252603048183754,0.09201388292364669,0.4375,0.5625,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,34.82782348969577,9.133512881779716,36.005532166474644,35.0,0.9935146799391307,0.11370391701892654,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.5625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.4941770125291821,2.798139906772544,0.6273670770651671,1.3821876132664952,1.3960717911506921,0.42727438212157204,363529.77056163165,6591713.692484034,0.2104817571878418,39,5,186.67466210179634,185.0,188.73503580151151,3.7350358015115064
7085,886,5,363494.942738142,6591704.558971153,193.4375,0.17252603048183754,0.09201388292364669,0.5625,0.4375,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,34.63601378972921,7.168104960341372,35.36997568510307,35.0,0.9920224798840408,0.1260610939374946,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.4375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.29687615478759505,2.3504071664045343,0.7761412884383756,1.229598678524743,1.2370658724139538,0.5352475273585784,363529.5787519317,6591711.727076113,0.2104817571878418,39,4,187.32202464398728,185.0,189.14033130969955,4.140331309699533
7086,886,6,363494.942738142,6591704.558971153,195.3125,0.17252603048183754,0.09201388292364669,0.6875,0.3125,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,29.268743230888557,3.3967890888682364,29.46519143718464,28.485042350632796,0.9907199742869617,0.13591884545140162,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.3125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.13907239614434003,1.9923047734070596,0.8951328124115119,1.1075560898343468,1.1098745864377122,0.6249756371158893,363524.2114813729,6591707.9557602415,0.2104817571878418,37,2,186.00813432220409,185.0,186.50194364004975,1.5019436400497461
7087,886,7,363494.942738142,6591704.558971153,197.1875,0.17252603048183754,0.09201388292364669,0.8125,0.1875,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,23.851399381587463,1.7434751361682617,23.915036232680638,23.465415532368723,0.9898537868228164,0.14208969249220738,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.1875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.0400800265017407,1.7676624406623411,0.9697777576698445,1.0309971716206723,1.030485127716216,0.6854001099628493,363518.79413752357,6591706.302446289,0.2104817571878418,34,2,186.40391918909287,185.0,186.83395990420738,1.8339599042073855
7088,886,8,363494.942738142,6591704.558971153,199.0625,0.17252603048183754,0.09201388292364669,0.9375,0.0625,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,20.556016106451732,1.6106343272946306,20.619018917129953,21.69217345291775,0.9895135838564353,0.1444398399458868,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.0625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.002333657639698224,1.6820050068174308,0.9982403113755547,1.0018048088455849,1.0011256701636868,0.7140680166646259,363515.49875424843,6591706.16960548,0.2104817571878418,32,2,186.13110285601002,185.0,186.16897383450905,1.1689738345090375
7089,887,1,363494.942738142,6591706.558971153,185.9375,1.0159317062061746,0.5418302433099598,0.0625,0.9375,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,33.530557349208664,4.325891401725597,33.808454749782555,35.0,0.9938170513099422,0.11103003434031511,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.9375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.9848687366886018,3.911661423346734,0.25736222698594635,1.7616797671939013,1.7878332345395294,0.16866471746371783,363528.4732954912,6591710.884862554,1.239436681571533,39,4,185.66671090044383,185.0,189.14033130969955,4.140331309699533
7090,887,2,363494.942738142,6591706.558971153,187.8125,1.0159317062061746,0.5418302433099598,0.1875,0.8125,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,32.429489346728495,4.536988607561392,32.745320962157614,35.0,0.9927635029796452,0.1200859157086453,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.8125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.8774689157719662,3.6679401507457827,0.3383467895539598,1.678618677380554,1.703347867142594,0.2246372451921418,363527.3722274887,6591711.09595976,1.239436681571533,38,4,186.55784140509456,185.0,189.26692807982394,4.266928079823928
7091,887,3,363494.942738142,6591706.558971153,189.6875,1.0159317062061746,0.5418302433099598,0.3125,0.6875,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,36.56912557582639,2.329590485097406,36.64325227390189,35.0,0.9908465624483561,0.13499292457116324,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.6875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.700306794437507,3.2659080309545074,0.4719354378165024,1.5416046791625617,1.5617569284559663,0.317373198521123,363531.5118637178,6591708.888561638,1.239436681571533,40,3,185.64846017652454,185.0,186.81069238949928,1.810692389499282
7092,887,4,363494.942738142,6591706.558971153,191.5625,1.0159317062061746,0.5418302433099598,0.4375,0.5625,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,36.5385664135503,-1.7585245440122654,36.580858985667895,35.0,0.9883378708514476,0.15227689595216787,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.5625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.4941770125291821,2.798139906772544,0.6273670770651671,1.3821876132664952,1.3960717911506921,0.4272743821215718,363531.48130455555,6591704.800446609,1.239436681571533,40,1,185.16687329910474,185.0,185.38025339766162,0.38025339766161376
7093,887,5,363494.942738142,6591706.558971153,193.4375,1.0159317062061746,0.5418302433099598,0.5625,0.4375,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,32.590078134125626,8.178020899278811,33.600494321028286,35.0,0.9856595712701323,0.1687459912518788,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.4375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.29687615478759505,2.3504071664045343,0.7761412884383756,1.229598678524743,1.2370658724139538,0.5352475273585781,363527.5328162761,6591714.736992052,1.239436681571533,38,6,188.32835458848658,185.0,190.24559495599104,5.245594955991027
7094,887,6,363494.942738142,6591706.558971153,195.3125,1.0159317062061746,0.5418302433099598,0.6875,0.3125,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,27.550831038032033,3.604386523257148,27.785605861582845,28.48451632091308,0.9833250686110455,0.1818565628210387,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.3125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.13907239614434003,1.9923047734070596,0.8951328124115119,1.1075560898343468,1.1098745864377122,0.624975637115889,363522.49356918,6591710.163357676,1.239436681571533,36,4,188.06102017268998,185.0,189.13399256046148,4.133992560461481
7095,887,7,363494.942738142,6591706.558971153,197.1875,1.0159317062061746,0.5418302433099598,0.8125,0.1875,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,22.16403640775386,5.130413462792953,22.750069278651566,23.46498219947058,0.9817744599037327,0.19004975632905685,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.1875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.0400800265017407,1.7676624406623411,0.9697777576698445,1.0309971716206723,1.030485127716216,0.685400109962849,363517.10677454976,6591711.689384615,1.239436681571533,33,4,187.81105113891542,185.0,188.4571712943762,3.4571712943761987
7096,887,8,363494.942738142,6591706.558971153,199.0625,1.0159317062061746,0.5418302433099598,0.9375,0.0625,185.0,200.0,5-H-001,4.591813636150692,propylitic_volcanics,waste,background,medium,bad,20.425449972242948,6.759841571918172,21.51498232967047,21.691772866259633,0.9811658735371346,0.19316710021665595,0,5-H-001,6.999999999999999,8.0,1.7899999999999998,463.82845068960785,0.8906238145994788,0.0625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.002333657639698224,1.6820050068174308,0.9982403113755547,1.0018048088455849,1.0011256701636868,0.7140680166646256,363515.3681881142,6591713.318812724,1.239436681571533,32,5,189.7034493741825,185.0,190.49486660385145,5.494866603851453
7097,888,1,363494.942738142,6591708.558971153,185.9375,1.9266459918799228,1.0275445290026255,0.0625,0.9375,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,36.46176997316706,0.8533810684871207,36.471755219953415,35.0,0.9906341943830822,0.13654264139448075,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.9375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.9848687366886018,3.911661423346734,0.25736222698594635,1.7616797671939013,1.7878332345395294,0.1686647174637179,363531.40450811514,6591709.412352221,2.350508110093506,40,3,185.3412796182161,185.0,186.81069238949928,1.810692389499282
7098,888,2,363494.942738142,6591708.558971153,187.8125,1.9266459918799228,1.0275445290026255,0.1875,0.8125,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,34.24401244332925,4.233545552076368,34.50471411503643,35.0,0.989037221284151,0.14766643123785883,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.8125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.8774689157719662,3.6679401507457827,0.3383467895539598,1.678618677380554,1.703347867142594,0.22463724519214187,363529.18675058533,6591712.792516705,2.350508110093506,39,5,185.83370328046618,185.0,188.73503580151151,3.7350358015115064
7099,888,3,363494.942738142,6591708.558971153,189.6875,1.9266459918799228,1.0275445290026255,0.3125,0.6875,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,35.71990551004681,6.76128267724121,36.354182607895815,35.0,0.9861328993395931,0.1659575392685967,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.6875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.700306794437507,3.2659080309545074,0.4719354378165024,1.5416046791625617,1.5617569284559663,0.3173731985211231,363530.662643652,6591715.3202538295,2.350508110093506,40,6,185.63745470009525,185.0,186.80308960569076,1.80308960569076
7100,888,4,363494.942738142,6591708.558971153,191.5625,1.9266459918799228,1.0275445290026255,0.4375,0.5625,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,35.78423166528032,8.78409122980249,36.846594070659286,35.0,0.9823357882114108,0.18712669290901945,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.5625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.4941770125291821,2.798139906772544,0.6273670770651671,1.3821876132664952,1.3960717911506921,0.427274382121572,363530.72696980723,6591717.343062382,2.350508110093506,40,7,186.30867998541186,185.0,187.33276369538726,2.33276369538726
7101,888,5,363494.942738142,6591708.558971153,193.4375,1.9266459918799228,1.0275445290026255,0.5625,0.4375,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,34.71636102089608,11.550868754327983,36.587542846068565,35.0,0.9782879127437983,0.207250475944887,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.4375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.29687615478759505,2.3504071664045343,0.7761412884383756,1.229598678524743,1.2370658724139538,0.5352475273585783,363529.6590991629,6591720.109839907,2.350508110093506,39,9,188.04437378422597,185.0,191.01997298964181,6.019972989641815
7102,888,6,363494.942738142,6591708.558971153,195.3125,1.9266459918799228,1.0275445290026255,0.6875,0.3125,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,27.135441878810507,2.503653062061005,27.25069695647197,28.149937287574367,0.9747654567568752,0.22323150385543852,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.3125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.13907239614434003,1.9923047734070596,0.8951328124115119,1.1075560898343468,1.1098745864377122,0.6249756371158892,363522.0781800208,6591711.062624215,2.350508110093506,36,4,188.07619116479447,185.0,189.13399256046148,4.133992560461481
7103,888,7,363494.942738142,6591708.558971153,197.1875,1.9266459918799228,1.0275445290026255,0.8125,0.1875,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,23.35385769558485,6.929461243850392,24.36021556545944,23.18936259711683,0.9724290655871148,0.2331988687823568,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.1875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.0400800265017407,1.7676624406623411,0.9697777576698445,1.0309971716206723,1.030485127716216,0.6854001099628492,363518.2965958376,6591715.488432396,2.350508110093506,34,6,190.14260541562925,185.0,192.28114085667778,7.281140856677785
7104,888,8,363494.942738142,6591708.558971153,199.0625,1.9266459918799228,1.0275445290026255,0.9375,0.0625,185.0,200.0,5-H-001,5.27414799555789,propylitic_volcanics,waste,background,medium,bad,21.37147757550764,7.491262106280894,22.64639180323051,21.436981374797043,0.9715128216318303,0.2369869983880115,0,5-H-001,7.0,8.0,1.79,486.08964471796673,0.8906238145994788,0.0625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.002333657639698224,1.6820050068174308,0.9982403113755547,1.0018048088455849,1.0011256701636868,0.7140680166646258,363516.3142157175,6591716.050233259,2.350508110093506,33,7,192.4444319214766,185.0,193.9648236036201,8.9648236036201
7105,889,1,363494.942738142,6591710.558971153,185.9375,2.8373602776628104,1.5132588147534989,0.0625,0.9375,185.0,200.0,5-H-001,6.522922787290616,propylitic_volcanics,waste,background,medium,bad,35.48593972377861,6.244478956096606,36.03117310764086,35.0,0.9882149360460264,0.1530726630576077,0,5-H-001,7.0,8.0,1.79,529.716079738641,0.8906238145994788,0.9375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.9848687366886018,3.911661423346734,0.25736222698594635,1.7616797671939013,1.7878332345395294,0.1686647174637179,363530.42867786577,6591716.8034501085,3.461579538748629,40,7,185.25328225695958,185.0,187.33276369538726,2.33276369538726
7106,889,2,363494.942738142,6591710.558971153,187.8125,2.8373602776628104,1.5132588147534989,0.1875,0.8125,185.0,200.0,5-H-001,6.522922787290616,propylitic_volcanics,waste,background,medium,bad,33.58050813177721,11.173843094848898,35.39075155879934,35.0,0.9862044184777842,0.16553200589280456,0,5-H-001,7.0,8.0,1.79,529.716079738641,0.8906238145994788,0.8125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.8774689157719662,3.6679401507457827,0.3383467895539598,1.678618677380554,1.703347867142594,0.22463724519214187,363528.52324627375,6591721.732814248,3.461579538748629,39,9,186.5462417939325,185.0,191.01997298964181,6.019972989641815
7107,889,3,363494.942738142,6591710.558971153,189.6875,2.8373602776628104,1.5132588147534989,0.3125,0.6875,185.0,200.0,5-H-001,6.522922787290616,propylitic_volcanics,waste,background,medium,bad,33.191833603519314,7.1453463701982995,33.95222809645664,35.0,0.9825493388378795,0.18600214178671629,0,5-H-001,7.0,8.0,1.79,529.716079738641,0.8906238145994788,0.6875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.700306794437507,3.2659080309545074,0.4719354378165024,1.5416046791625617,1.5617569284559663,0.3173731985211231,363528.1345717455,6591717.704317523,3.461579538748629,39,7,186.282670344788,185.0,189.08334636705575,4.083346367055747
7108,889,4,363494.942738142,6591710.558971153,191.5625,2.8373602776628104,1.5132588147534989,0.4375,0.5625,185.0,200.0,5-H-001,6.522922787290616,propylitic_volcanics,waste,background,medium,bad,32.66751184411248,8.071148782610287,33.64981088737737,35.0,0.9777742983237799,0.209660252640885,0,5-H-001,7.0,8.0,1.79,529.716079738641,0.8906238145994788,0.5625,0.10937618540052119,1.5531295740468998,0.966727517611734,0.4941770125291821,2.798139906772544,0.6273670770651671,1.3821876132664952,1.3960717911506921,0.427274382121572,363527.6102499861,6591718.630119936,3.461579538748629,38,8,188.00653280597896,185.0,192.09303353613643,7.093033536136429
7109,889,5,363494.942738142,6591710.558971153,193.4375,2.8373602776628104,1.5132588147534989,0.5625,0.4375,185.0,200.0,5-H-001,6.522922787290616,propylitic_volcanics,waste,background,medium,bad,32.19722049938755,9.36530237850445,33.53162531889862,35.0,0.9726896082913761,0.23210972819330372,0,5-H-001,7.0,8.0,1.79,529.716079738641,0.8906238145994788,0.4375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.29687615478759505,2.3504071664045343,0.7761412884383756,1.229598678524743,1.2370658724139538,0.5352475273585783,363527.1399586414,6591719.924273531,3.461579538748629,38,8,188.7539840769943,185.0,192.09303353613643,7.093033536136429
7110,889,6,363494.942738142,6591710.558971153,195.3125,2.8373602776628104,1.5132588147534989,0.6875,0.3125,185.0,200.0,5-H-001,6.522922787290616,propylitic_volcanics,waste,background,medium,bad,26.35362591420885,8.122246190968877,27.576883109096443,27.60322998743669,0.968270471788759,0.2499045687096854,0,5-H-001,7.0,8.0,1.79,529.716079738641,0.8906238145994788,0.3125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.13907239614434003,1.9923047734070596,0.8951328124115119,1.1075560898343468,1.1098745864377122,0.6249756371158892,363521.2963640562,6591718.681217344,3.461579538748629,35,8,191.18469428787998,185.0,194.7894142547991,9.789414254799125
